app_id,helpful,funny,date,is_recommended,hours,user_id,review_id
1446780,0,0,2022-03-05,True,30.7,10645107,16243952
1408720,0,0,2022-08-05,True,5.4,2362067,30724697
255710,0,0,2017-11-28,True,96.4,4114598,34222764
368990,0,0,2021-07-05,False,0.7,6624821,28364336
516750,0,2,2020-05-04,True,71.4,10507039,16707127
259080,0,0,2016-03-04,True,165.2,3651504,28529119
1196590,0,0,2022-01-09,True,12.3,11083433,15777135
48700,0,0,2022-06-16,True,40.9,10380822,27328064
203750,0,0,2020-05-01,False,2.5,7105429,35895887
520720,8,0,2019-06-30,True,1.2,3413613,32280015
740130,0,0,2021-11-21,True,173.3,12146108,7656466
305620,0,7,2022-01-17,True,5.7,9316263,26260518
250900,0,0,2021-08-31,True,864.5,8098596,759572
388410,10,0,2018-08-31,False,40.4,12322409,30987166
313120,0,0,2022-11-05,False,4.6,10287898,8371091
3590,0,0,2021-08-10,True,43.7,523387,36418779
50300,0,0,2018-03-30,True,6.2,8546885,30130274
848450,0,0,2020-10-03,True,64.5,1614386,13907602
246900,0,0,2021-06-14,True,3.1,7831821,6799408
550,0,0,2022-07-02,True,112.3,4320954,13340089
1172470,2,0,2022-12-10,True,803.8,12539534,34529502
221910,0,0,2014-01-17,True,2.4,9172338,17348878
435150,0,0,2018-11-24,True,3.6,12128995,4342519
1058020,22,0,2019-05-05,True,83.0,3962943,16197840
604450,0,0,2017-03-10,True,4.0,6933557,37518576
292730,0,0,2022-04-10,True,98.5,2317118,26584158
387290,0,0,2021-01-16,True,12.2,4261466,29841441
325610,0,0,2016-03-21,True,10.8,3690845,8511085
704270,0,0,2019-11-30,False,0.4,8896491,21542397
1144200,0,0,2021-12-18,True,135.1,3773957,608069
1049800,0,0,2019-11-28,True,3.7,6971002,37981808
291480,0,0,2018-11-17,True,262.8,4836832,32068140
1328670,0,0,2022-10-04,True,74.0,5442125,25864169
444090,0,0,2016-11-25,True,31.5,5546690,13887658
582010,3,0,2019-01-19,True,326.0,7951743,24512970
1072390,0,0,2021-09-23,True,2.7,10549881,38335960
219740,0,0,2015-06-03,True,23.0,805774,26102058
1062090,0,0,2021-12-12,True,34.4,8864436,8774222
1151340,0,0,2022-04-14,True,112.9,391348,1795488
1426210,0,0,2021-08-13,True,11.2,5335111,36088090
242640,0,0,2018-11-25,True,31.5,1685806,31840662
787480,0,0,2020-02-18,True,17.6,6156880,23570306
204360,0,0,2020-12-23,True,25.8,10700307,20353461
960090,0,0,2021-03-04,True,0.2,8830990,12500793
945360,0,0,2021-02-22,True,19.4,9216451,18712493
1049590,0,0,2020-11-28,True,82.2,6416712,10297440
274500,4,2,2019-08-10,False,33.7,8102962,30776178
386180,0,0,2021-02-28,False,272.5,6093463,26484720
386180,0,0,2020-08-27,True,119.3,1983455,7369517
252490,0,0,2017-10-12,True,104.9,10024394,1156955
374320,0,0,2021-01-21,True,96.3,5070871,25115592
259510,0,0,2014-09-24,True,7.9,11538029,37893038
360430,0,0,2017-02-01,False,6.6,5786518,31749677
48700,0,0,2022-10-02,False,22.9,1604512,14683915
872410,0,0,2020-09-15,True,254.8,5715202,24380956
10500,0,0,2021-07-30,True,70.8,10557169,18598781
1527950,11,0,2022-06-22,True,45.8,4036579,15884328
22330,0,0,2019-11-22,True,27.9,11155920,25447130
431960,0,0,2020-08-25,True,23.9,9692781,4937055
1623070,2,0,2022-12-28,True,39.0,3019715,26992285
200230,4,0,2017-04-27,True,6.1,9094916,36755222
840720,0,0,2022-12-29,True,18.8,963716,11940066
238320,0,0,2017-11-22,True,13.1,11683690,9456153
250900,0,0,2019-09-24,True,227.0,11550339,650066
275850,0,0,2021-04-02,True,285.7,5344368,3619449
707010,0,0,2020-10-15,True,22.8,9433037,31623105
393380,10,0,2019-06-29,True,25.7,10343857,22519728
1740100,0,0,2022-06-06,True,7.1,3885903,36675218
1222140,0,0,2021-12-05,False,2.0,4001035,1479720
1220840,49,0,2022-04-23,False,0.4,671310,28149900
292030,40,2,2021-09-24,True,167.5,13561104,1489420
49520,0,0,2021-12-27,True,54.2,6232655,7277082
517630,2,2,2018-12-05,False,9.0,4783955,14736323
457140,0,0,2020-04-11,True,23.6,5419900,9595171
1114940,0,0,2021-05-21,True,0.3,9755305,37018358
22370,0,0,2019-10-31,True,66.8,5585059,16408063
252490,2,0,2020-04-16,True,407.9,9418785,4332497
1086940,0,0,2021-04-11,True,105.2,3875911,1408262
440,0,0,2022-05-08,False,797.0,4437208,14955433
444090,0,0,2019-06-29,True,66.8,7893694,23475529
422970,3,0,2019-09-24,True,221.9,5031338,31048078
620,0,0,2022-07-09,True,18.3,3972759,17657996
332950,0,0,2021-11-24,True,2.7,4255046,20846269
240,0,0,2020-11-07,True,496.0,986098,22204035
469600,0,0,2021-12-03,True,511.4,3662461,9789332
945360,2,0,2022-05-05,True,7.4,10565678,20423606
241600,0,0,2013-11-27,True,31.8,9119469,29276301
466560,0,0,2022-05-26,True,207.0,3650423,7569388
470590,2,0,2016-12-27,True,2.9,2806351,29066258
334230,0,0,2015-10-04,False,0.1,10298990,10008804
440,0,0,2017-08-02,True,14.2,8885995,15811910
469820,0,0,2019-08-31,True,1.9,13359704,30620614
240720,0,0,2021-05-14,False,11.3,65906,17858179
1782210,0,0,2021-11-26,True,6.0,10674813,29611617
1293830,0,0,2021-11-24,True,88.3,10578242,24424232
530330,0,6,2020-07-04,False,0.5,7392361,29125542
251170,0,0,2014-01-06,True,28.3,3887392,37627006
1203220,0,0,2021-08-12,False,0.7,4540994,2246378
4920,5,0,2018-04-13,True,353.0,2290284,35846637
346900,0,0,2015-10-28,True,1.1,5911530,18095481
322290,3,0,2015-04-05,True,30.8,7931008,11579945
235460,112,7,2021-12-18,True,44.2,12314838,7622878
249130,0,0,2016-01-17,True,17.9,7109767,34931648
346010,0,0,2015-06-17,True,3.2,6369581,18204022
304930,0,0,2021-04-09,True,87.5,2919766,22520548
394970,10,0,2018-01-20,False,2.4,7134654,30459986
967050,0,0,2021-11-06,True,9.9,9643917,35274817
814380,0,0,2021-08-28,True,69.0,7138819,2540485
1812390,0,0,2022-11-24,True,0.4,13571000,28000813
261570,4,0,2016-02-12,True,15.5,13298266,22605151
287920,5,0,2017-06-10,True,11.3,12448453,37367095
620,0,0,2013-12-04,True,47.0,11707088,18639000
361420,0,0,2020-03-10,True,78.9,9179226,13330222
221680,0,0,2020-02-11,True,4.5,10863229,566658
1237950,0,0,2022-11-09,True,8.2,7671605,7635764
200510,0,0,2014-01-05,True,47.8,11089692,25611269
1301620,0,0,2020-09-15,True,1.7,1416441,37854550
1091500,0,0,2020-12-11,True,78.8,5986028,243387
225540,0,0,2018-09-20,True,2.4,10486172,36367195
236390,0,0,2018-03-25,True,70.9,10288012,24347501
1217060,0,0,2020-06-05,True,118.2,6867061,14066659
883710,0,0,2022-02-15,True,15.4,3167440,7885292
489220,0,0,2019-07-21,False,0.6,7950472,33341184
629760,0,0,2019-11-12,True,73.4,3490327,22650699
245170,3,0,2013-11-24,True,129.2,8121958,16967138
1091500,0,0,2020-12-26,True,55.5,8494702,19594537
420,0,0,2018-08-28,True,4.7,5457173,34016975
728530,0,0,2022-02-21,True,218.5,8484656,30836484
427520,0,0,2016-02-25,True,76.9,2086868,33462485
104900,0,0,2015-05-13,True,1.1,12512532,36909494
20820,0,0,2013-12-24,True,3.9,13390600,37332448
582010,0,0,2018-11-23,True,101.2,13396314,17447540
286160,0,0,2022-02-23,True,5.2,5313025,13688447
433850,3,0,2018-04-01,False,18.3,8286368,37110590
368500,0,0,2021-09-01,True,43.3,10069146,23188903
315810,0,0,2017-11-10,True,16.5,4592902,29575612
270880,0,0,2022-06-29,True,28.6,359966,5228158
1657630,0,0,2022-09-25,True,4.2,7088389,6377874
1938090,0,0,2022-11-23,True,72.5,6298094,3323158
730,0,0,2021-05-09,True,611.4,267464,2715004
322330,0,0,2018-11-26,True,80.3,7334228,33600994
570,0,0,2022-12-17,True,217.9,4890010,36147301
977950,0,0,2022-10-08,True,4.3,3246408,9259484
730,2,0,2015-07-10,True,905.0,6239321,4310796
359550,0,0,2018-04-27,True,343.2,10530976,18355379
365450,25,12,2022-06-29,True,7.0,3276289,30746106
8000,0,0,2021-05-24,True,4.2,1709029,35759825
250180,0,0,2017-10-11,True,0.7,13733730,14323690
473950,0,0,2022-09-10,True,6.6,1973977,35047455
105600,0,0,2021-05-24,True,26.1,2402142,20809767
1343370,0,3,2022-11-15,False,2.5,12382456,7214066
204360,0,0,2013-05-30,True,141.7,2147334,7664234
454650,0,0,2018-05-02,True,99.9,6007893,26229666
760060,0,0,2019-06-23,True,10.2,6686887,29982659
239140,0,0,2021-04-29,True,67.9,2027838,24524890
359550,0,0,2021-01-06,True,449.7,1487827,25177928
1012880,0,0,2021-03-31,True,10.3,9616826,15211563
418460,0,0,2017-11-30,False,0.5,13644483,10852654
440,0,0,2014-01-01,True,711.9,3257764,23866047
248610,0,0,2021-12-03,False,1.6,11118815,11305782
440,0,0,2021-01-27,True,72.8,9899507,21887248
289070,0,0,2021-11-16,True,51.5,12401667,4266737
730,3,0,2020-04-23,True,180.8,10243318,3885275
495890,0,0,2017-11-25,True,2.8,6228836,37136240
207610,0,0,2017-06-27,True,3.7,7992125,35229899
440,0,0,2021-12-07,True,86.4,8660514,23397473
451640,0,0,2020-03-20,True,19.6,11314662,14320724
914260,0,0,2019-11-28,True,11.5,12044766,29287704
22340,12,0,2014-08-19,True,15.7,11399965,38100616
1139980,0,0,2021-11-02,True,14.7,12056800,20402237
1124300,0,0,2021-08-17,True,14.7,1395448,7139985
204360,0,0,2020-08-19,True,107.1,501318,20548656
388410,0,0,2018-09-10,True,9.4,6271795,31258630
292030,2,0,2017-11-22,True,123.7,4811435,4804564
22370,0,0,2020-02-15,True,35.2,3335320,8389274
773951,0,0,2019-01-02,False,1.9,9918679,11811168
1353300,0,0,2022-11-14,True,2.1,75521,19144220
221100,2,0,2015-11-13,True,931.2,5818110,16222393
960090,0,0,2021-03-04,True,26.4,5749556,18059440
418370,0,0,2022-02-15,True,26.6,11786608,33506917
291550,0,0,2021-12-22,False,548.9,10069634,26679221
282760,0,0,2017-11-24,True,4.8,10060067,36796453
326460,0,0,2019-11-29,True,99.6,7879401,23572404
411300,27,2,2017-10-22,True,76.2,10959193,11916647
477160,0,0,2020-11-28,True,65.8,608990,24242500
413410,0,0,2020-07-05,True,50.4,5474636,8199815
222980,0,0,2017-01-01,True,1.3,5225564,37930096
356190,12,21,2017-10-14,True,28.6,1624075,21182204
245620,0,0,2019-12-30,True,17.4,5207260,30489437
444200,0,0,2022-03-31,True,70.1,2413113,14941327
424840,0,0,2021-03-01,True,6.2,8068605,10056204
552500,0,0,2018-03-02,False,40.9,12186205,15066973
15740,0,0,2021-11-11,False,0.8,4586828,27793630
611500,0,0,2017-11-21,True,9.2,2630003,35756717
589290,4,0,2022-12-31,True,6.4,5669363,8305668
335300,0,0,2016-03-05,True,74.0,5636592,7543570
530320,0,0,2020-01-22,True,13.1,6021988,12066308
678950,0,0,2021-08-28,True,22.0,5243238,20241547
250320,4,0,2015-10-08,True,16.4,1965359,26841893
291550,0,0,2021-09-06,False,561.4,3225772,1216483
780210,0,0,2022-10-08,True,64.9,3349166,11777093
1238810,0,0,2021-03-13,True,123.7,12574482,15927149
403640,0,0,2017-12-24,True,58.4,5128373,10368234
261550,0,0,2022-08-08,False,7.3,11226928,2794192
218620,6,0,2017-06-26,True,38.6,4952665,22742128
578080,3,0,2018-01-05,False,878.5,11579020,5180157
335300,0,0,2022-01-06,False,1.9,9144736,10554405
17390,0,0,2020-07-19,True,35.9,13361957,26303728
588650,0,0,2017-11-26,True,45.5,1187518,18900345
1943950,0,0,2022-12-25,False,12.6,5813716,9974
538810,0,0,2019-03-30,True,41.7,3167038,36892445
250900,0,0,2021-06-27,True,8.6,8189045,314779
377160,0,0,2020-02-06,True,640.4,7096403,381931
517630,2,0,2022-05-11,True,50.2,8334959,27522336
518790,0,0,2021-04-17,True,362.4,11296554,978165
629730,0,0,2019-07-01,True,11.6,7121253,9571593
705220,0,0,2018-01-18,True,62.7,12762847,11981462
250900,0,0,2017-06-27,True,25.4,8964926,1971348
331470,2,0,2018-05-24,True,8.6,10046403,36726191
690040,0,0,2020-07-16,True,7.9,11325990,19953657
222880,2,0,2017-07-25,True,247.8,2712201,30938706
1556200,0,0,2021-12-06,True,36.4,8866362,35026320
465240,2,0,2018-11-28,False,0.3,12936681,11664637
940910,0,0,2021-11-20,True,7.2,154044,29522631
48700,0,0,2021-05-17,True,48.4,876806,27342059
412020,0,0,2019-02-17,True,35.0,4854157,7940428
626690,4,0,2018-03-03,True,84.8,7648434,19394282
1942280,0,0,2022-10-10,True,19.2,1241554,15338517
518790,0,0,2021-03-24,True,5.6,66874,24519351
304930,0,0,2019-12-28,True,869.4,7577374,17343608
594570,0,0,2020-04-22,True,330.4,4224514,26333579
518790,9,0,2017-02-25,True,88.0,480255,4685037
70,0,0,2021-02-22,True,41.6,9250591,9953337
403640,0,0,2016-11-17,True,27.4,9780710,10291523
412020,0,0,2021-04-18,True,25.8,2818009,7236507
1361210,0,0,2022-12-07,True,337.4,12390303,20143198
274940,0,0,2015-04-06,True,13.6,11265070,17036876
524220,3,2,2018-09-29,True,94.7,3003895,25453699
21690,0,0,2021-05-14,True,34.7,7743510,22788655
200510,0,0,2013-11-27,True,31.2,7703962,6550400
787860,0,0,2021-05-21,True,120.3,760992,9190854
1282730,3,2,2021-12-27,False,10.3,1618989,34850676
414700,0,0,2019-11-12,True,7.9,126540,34449739
397340,2,0,2017-07-30,True,623.0,6022893,31002187
477160,0,0,2021-02-15,False,16.2,8978383,23791581
465760,0,0,2020-07-12,True,3.7,8255742,33326397
538070,3,0,2020-10-05,False,0.7,13408887,33286283
444090,0,0,2016-09-27,True,23.0,7525811,22727465
379720,0,0,2021-11-20,True,25.6,5734203,22041353
24240,0,5,2021-05-14,False,0.8,3093500,30073058
261570,0,0,2015-10-13,True,8.3,11122704,12800555
324800,0,0,2021-03-27,True,10.9,10221096,35066457
427520,0,0,2017-10-05,True,565.7,4024117,12548992
800670,0,0,2020-01-23,True,46.4,6651722,28541223
291480,3,0,2018-03-17,False,0.6,12210925,31335999
638970,0,0,2020-11-17,True,127.2,4995119,16829778
20900,0,0,2019-11-03,True,100.4,8824706,35327501
240,149,34,2020-12-17,True,337.3,8610744,26860729
646910,0,0,2020-06-30,True,78.5,13067228,24823920
678800,0,0,2020-06-02,True,187.1,5748079,22529958
248570,0,0,2017-05-04,True,2.2,8705744,32730406
431240,0,0,2020-11-26,True,44.9,6584215,6790833
782330,2,0,2020-06-27,True,8.3,5452193,10456673
359320,0,0,2022-05-14,True,370.9,3398125,8296819
636480,0,0,2019-12-24,True,31.0,5065320,21177387
252490,0,0,2021-04-03,True,708.2,5598326,4551504
736190,0,0,2018-10-07,True,44.2,4323291,35629447
351290,0,0,2021-03-03,False,77.2,6774155,27811641
294100,0,0,2018-06-03,True,44.0,6237471,25203971
205100,0,0,2015-05-06,True,35.6,5503543,12700017
1522710,0,0,2022-11-24,True,13.5,11805355,37683627
1938090,0,0,2022-11-29,False,6.8,2621951,2843336
206420,0,0,2020-05-21,False,14.8,9575662,35260409
50130,0,0,2021-10-10,True,60.7,10439624,34746152
374320,0,0,2018-06-28,True,371.8,12498161,2019094
1240440,0,0,2021-11-24,True,146.2,13560361,19001248
739630,0,0,2022-01-16,True,52.3,996135,1982883
242860,0,0,2017-02-19,True,0.3,6431997,19399017
397540,0,0,2021-08-08,True,94.2,4792363,5536351
429780,0,0,2020-07-01,True,17.1,3872529,28791559
549100,0,2,2022-03-04,True,16.7,2383057,27769877
264160,0,0,2020-10-30,True,53.2,13453870,37984727
774171,0,0,2022-05-02,True,7.5,350310,15058611
870780,0,0,2022-06-01,True,1.0,8218645,26764852
1483870,0,0,2021-08-15,True,110.5,402678,34961637
459820,0,0,2018-07-27,False,0.9,7488724,33520512
911400,2,2,2022-02-05,False,57.2,1361232,17355536
447040,2,0,2017-01-13,False,140.3,6158908,25434076
524220,5,2,2021-10-01,False,32.5,9531091,23687966
879250,0,0,2020-02-09,True,3.6,9649115,36838595
1089980,0,0,2021-01-01,True,9.2,7912410,16914189
438740,9,0,2019-11-12,False,89.2,9510423,10010960
884660,0,0,2018-06-18,True,2.1,7720255,29363727
1823600,10,0,2022-05-21,False,237.7,10490964,31057192
261550,0,0,2020-03-31,True,249.8,4225536,24157109
1361210,0,0,2022-11-25,True,61.9,1318834,5291580
444420,3,0,2018-04-25,False,32.1,10713143,28362350
1498570,0,0,2022-02-20,True,28.4,5623391,8834821
976730,2,0,2020-05-16,False,14.4,8654988,4795359
242760,0,0,2017-10-08,True,103.9,8244079,13652719
518790,0,0,2019-12-18,True,9.1,10331090,5335593
945360,0,0,2020-10-27,True,69.6,13745668,17240663
381210,0,0,2019-12-06,False,407.8,7432716,2028922
582270,0,0,2021-07-12,False,18.3,7362860,18471252
761890,0,0,2021-11-01,True,617.3,6072365,8858372
431960,0,0,2019-10-31,True,20.9,4244560,6001302
298110,95,29,2016-12-25,True,3.8,4062997,20170072
582010,0,0,2018-08-18,False,84.1,4957220,24345334
960090,0,0,2019-11-27,True,25.0,5567954,16012593
377160,2,0,2016-09-02,True,104.6,6978655,1938258
1425250,2,0,2021-01-08,True,3.2,9727051,33282447
227300,0,0,2022-05-03,True,50.0,1995332,14016319
350080,8,0,2015-05-06,True,11.4,10607466,30238508
261550,0,0,2022-05-04,True,436.3,10530011,4498028
535930,0,0,2019-06-29,True,123.9,7011075,20700571
352720,0,0,2022-05-31,True,26.5,11799202,9744575
964800,0,0,2020-11-09,True,4.8,4190798,16817226
960090,0,0,2021-11-27,True,63.2,2754411,21165243
1599600,0,0,2022-11-27,True,38.5,11643636,12737048
1599340,0,0,2022-10-02,True,966.1,13321611,2769772
650000,0,0,2017-12-04,False,0.4,11500831,11611627
242760,0,0,2021-04-17,True,24.7,1025786,34537090
262060,0,0,2019-07-01,True,39.0,10638715,6918708
321480,0,0,2014-10-16,True,12.1,5372031,28460620
438740,0,0,2020-02-01,True,15.9,7159924,9710571
1239020,119,98,2022-02-24,False,2.7,5882922,32034631
1384160,22,7,2022-08-09,False,0.8,6517168,995315
526870,24,29,2021-05-18,True,72.3,8349233,10657203
1151640,0,0,2021-04-15,True,7.1,8844292,20344365
1794680,0,0,2022-11-22,True,20.2,466595,26264965
927380,0,0,2021-12-28,True,111.7,11320218,9402000
562220,0,0,2020-04-08,True,0.6,4956504,32302130
1286830,0,0,2021-08-31,True,86.5,752226,2025937
312530,0,0,2019-11-26,True,64.1,10321901,27672651
1366800,0,0,2022-01-24,True,296.0,139057,9153438
230410,14,4,2020-04-06,True,113.0,5898084,21184419
962130,0,0,2021-02-01,True,21.8,7947574,21349607
268910,0,0,2022-02-28,True,14.8,2287705,21535374
438640,0,0,2019-12-09,False,0.9,6015865,11814990
2185920,2,0,2022-12-19,True,1.1,7432148,28691069
552520,0,0,2020-01-17,True,32.8,5651372,13113547
218230,0,0,2017-03-24,True,202.4,5314989,17076801
1672970,0,0,2022-04-07,True,35.4,5837951,22865224
477160,0,0,2021-01-24,True,51.1,1693211,24458474
223470,0,0,2018-07-22,True,12.4,5744017,21764915
1151640,0,0,2020-08-17,True,94.3,10538222,12718238
333930,0,0,2017-05-29,False,14.0,9970119,28925647
620,0,0,2017-07-21,True,6.7,2318434,33665617
1038370,0,0,2020-02-24,True,37.6,10036967,11515522
431960,0,0,2020-03-18,True,230.0,9732735,2115748
1761390,0,0,2022-08-21,True,4.6,5773080,9481218
444090,0,0,2019-07-01,True,616.7,12428136,22265544
359550,0,0,2021-04-28,True,373.8,13253442,22655486
746850,6,6,2021-05-22,False,9.1,5722947,35483128
1293830,0,0,2021-09-07,True,133.8,6141451,23287039
1551360,0,0,2022-02-14,True,224.8,1327692,36322302
636480,0,0,2020-08-20,True,40.2,7885174,25247220
35140,0,0,2022-01-19,True,27.2,13700636,35419442
524220,3,0,2018-03-02,True,58.7,8808376,6936192
945360,0,0,2020-10-12,True,44.6,1043326,19096315
620980,0,0,2021-10-24,True,59.6,5585424,244220
377160,0,0,2021-03-12,True,295.3,11225908,3920695
270880,0,0,2021-06-16,True,79.3,3108870,3462112
438100,0,0,2022-10-24,True,121.1,13578915,5679228
1687950,2,0,2022-12-26,True,115.4,4920912,12435459
206420,0,0,2017-08-07,True,59.7,6620018,35319051
1240440,0,0,2022-12-19,False,68.3,11767863,17398328
1033420,0,0,2021-07-15,True,17.8,9454774,32256901
433340,0,0,2022-02-11,True,7.0,3218454,8728110
107410,0,0,2019-05-12,True,166.2,5798007,3566278
644930,0,0,2019-11-29,True,13.8,4845901,22140140
397540,2,0,2022-11-04,True,44.8,5825113,24044760
414700,2,0,2018-03-31,False,12.3,7682645,34169993
433340,0,0,2020-07-06,True,44.6,9551996,26494400
393380,2,0,2017-10-30,True,3.4,5049866,24314208
19000,2,0,2021-10-19,False,0.2,9079947,11679219
616720,0,0,2020-02-12,True,376.2,13005876,32570893
356190,2,0,2019-01-22,True,20.4,11631293,22458844
1175460,0,0,2022-04-23,False,0.6,1991716,29400758
232090,0,0,2018-06-26,True,8.0,12397564,21116424
3590,2,0,2020-04-17,True,7.1,10216009,10984213
394510,2,0,2015-12-30,True,61.2,10758857,10279678
220240,0,0,2021-06-06,True,22.5,916230,16924617
550,0,0,2021-01-07,True,32.5,2262412,20210678
237850,2,0,2019-03-25,True,23.6,11001309,14266604
304930,0,0,2019-12-06,True,668.0,10136854,20310836
8870,0,0,2022-11-23,True,27.3,5086238,23282208
431240,0,0,2017-07-01,True,10.2,9225676,7868959
394360,0,0,2019-09-03,True,256.7,7639189,1283697
286690,0,0,2020-04-03,True,15.1,10273170,23821453
252490,0,0,2020-06-20,True,759.0,1365267,372462
1677740,0,0,2022-07-26,False,4.7,1342529,23677791
