app_id,helpful,funny,date,is_recommended,hours,user_id,review_id
599140,0,0,2020-05-07,True,36.8,4635139,135
252490,0,0,2019-06-27,True,698.9,4751689,136
218620,0,0,2020-04-05,True,58.3,4913566,137
570940,348,39,2021-12-11,False,73.3,4938605,138
397540,0,0,2020-07-18,True,86.3,5027092,139
620980,0,0,2018-11-22,True,161.9,5053030,140
39210,0,0,2021-04-09,True,123.1,5059834,141
236850,2,0,2019-07-01,True,612.5,5251441,142
518790,0,0,2017-09-02,True,16.8,5290262,143
107410,0,0,2020-03-08,True,594.6,5347317,144
570,11,3,2016-12-10,False,380.7,5478500,145
306130,3,0,2017-11-03,False,788.5,5522153,146
271590,0,0,2015-04-14,True,52.1,5556199,147
107410,0,0,2019-06-29,True,898.7,5598855,148
107410,0,0,2019-07-05,True,640.5,5633612,149
1222670,0,0,2021-04-23,True,45.7,5708747,150
1196590,0,0,2022-07-03,True,19.0,5712632,151
620980,0,0,2020-07-09,True,64.7,5771564,152
394360,0,0,2019-06-28,True,705.8,5811556,153
1063730,2,0,2021-10-16,False,219.7,5936944,154
218620,2,0,2016-06-23,True,29.5,6131293,155
368260,0,0,2022-12-13,True,66.4,6331391,156
438100,0,0,2021-12-22,True,955.5,6399289,157
244210,0,0,2022-10-08,True,40.0,6406448,158
1599340,0,0,2022-05-28,True,91.9,6709557,159
1332010,4,3,2022-07-20,True,3.8,6712058,160
620980,0,0,2019-02-27,True,36.4,6765084,161
394360,0,2,2018-01-21,True,643.1,6816282,162
275850,0,0,2021-06-10,True,602.5,6830676,163
359550,0,0,2018-06-15,True,209.3,6844420,164
105600,0,0,2016-04-23,True,698.4,6914209,165
1091500,0,0,2021-01-03,False,61.4,7186552,166
291550,0,0,2021-02-11,True,54.0,7289793,167
1332010,0,0,2022-07-19,True,5.7,7435527,168
570,0,0,2018-03-17,True,251.9,7558374,169
1938090,0,0,2022-11-28,False,17.1,7621070,170
431960,0,0,2021-10-03,True,9.6,7732549,171
261550,0,0,2021-10-25,True,159.1,7771776,172
306130,0,7,2019-12-26,False,491.4,7962014,173
1384160,0,0,2022-09-23,False,3.7,8087142,174
271590,2,0,2017-11-23,True,893.0,8088975,175
814380,4,2,2020-06-28,False,15.0,8209872,176
107410,0,0,2017-12-10,True,21.3,8221727,177
250900,0,0,2018-04-09,True,139.8,8247330,178
292030,5,0,2021-04-07,True,145.9,8270165,179
236850,0,0,2020-02-19,True,514.3,8325468,180
230410,0,0,2018-06-05,True,383.7,8365066,181
1817070,2,0,2022-08-12,True,55.2,8450981,182
534380,2,0,2022-02-20,True,151.1,8492620,183
1091500,0,0,2022-09-28,True,28.6,8500560,184
1599340,0,0,2022-02-19,True,60.1,8694367,185
686810,0,0,2022-11-28,True,255.0,8721541,186
599140,0,0,2021-03-16,True,7.3,8781313,187
250900,0,0,2021-07-21,True,446.9,9005205,188
239030,0,0,2022-01-16,True,8.2,9192291,189
218620,21,0,2015-10-19,False,30.7,9260898,190
304390,0,0,2017-02-25,False,5.0,9265694,191
284160,0,0,2018-11-26,True,76.5,9300282,192
289070,0,0,2020-11-27,True,165.7,9304544,193
703080,0,0,2022-07-10,True,544.8,9403261,194
386360,0,0,2022-01-11,True,118.1,9436533,195
1174180,0,0,2022-05-22,True,96.4,9436800,196
264710,0,0,2022-02-13,True,65.9,9477483,197
271590,0,0,2017-05-27,False,21.9,9478277,198
1172470,0,0,2021-01-15,False,44.0,9553734,199
346110,2,2,2020-12-19,False,134.1,9742378,200
1248130,0,0,2021-11-22,True,138.4,9765457,201
271590,2,0,2020-04-14,True,147.8,9926279,202
304390,4,0,2021-04-25,False,42.5,10178125,203
1426210,0,0,2021-04-17,True,50.3,10202617,204
440900,2,2,2022-04-05,False,32.1,10240736,205
552990,0,0,2022-02-10,True,36.0,10558058,206
493340,0,0,2016-11-17,False,186.5,10624188,207
1938090,0,0,2022-12-22,False,123.2,10717634,208
244850,0,0,2015-02-19,True,540.7,10728909,209
306130,0,0,2020-11-27,True,95.3,10733306,210
1174180,0,0,2022-02-24,True,76.0,10924701,211
1794680,0,0,2022-02-15,True,36.5,11030041,212
1151340,0,0,2021-02-19,True,26.8,11030883,213
703080,0,0,2022-11-16,False,8.1,11106336,214
294100,0,0,2022-12-10,True,176.9,11159320,215
1527950,0,0,2021-12-10,True,117.3,11193325,216
431960,0,0,2019-07-01,True,18.0,11206246,217
1794680,0,0,2022-11-23,True,29.8,11221405,218
730,2,0,2018-01-10,True,708.6,11470597,219
221680,0,0,2022-11-18,True,103.6,11477696,220
216150,0,0,2012-11-25,True,88.5,11527954,221
294100,2,3,2017-06-25,True,45.0,11531957,222
264710,2,0,2018-02-14,True,123.6,11600780,223
255710,0,0,2022-04-06,True,257.9,11621816,224
1361210,18,0,2022-11-30,False,165.5,11668499,225
975370,0,0,2022-12-22,True,24.3,11722481,226
394360,0,0,2022-08-13,True,179.7,11802309,227
1151340,0,0,2020-05-18,True,252.7,11919636,228
1250410,0,0,2020-08-18,True,128.1,11999799,229
244850,0,0,2019-11-21,True,8.2,12234023,230
976730,0,0,2019-12-21,True,167.9,12239411,231
252490,0,0,2021-09-10,True,151.8,12508862,232
1245620,0,0,2022-03-27,True,160.9,12662156,233
1091500,2,0,2020-12-10,True,77.3,12796203,234
236390,0,0,2017-04-17,True,10.5,12999780,235
1091500,0,0,2022-10-13,True,46.3,13020546,236
613100,0,0,2020-01-16,True,14.5,13274447,237
236390,0,0,2016-07-07,True,3.4,13375516,238
1172620,0,0,2021-05-15,True,27.5,13402118,239
292030,0,0,2020-05-13,True,145.2,1318013,240
1919590,0,0,2022-11-29,True,49.7,1408825,241
489830,2,0,2020-11-25,True,307.6,1417631,242
570,2,0,2014-02-13,True,214.6,1477086,243
1172620,0,0,2021-12-30,True,385.7,1523586,244
4000,0,0,2020-11-27,True,322.8,1635338,245
377160,0,0,2021-07-30,True,204.3,1835429,246
570,2,0,2014-08-15,True,597.3,1906645,247
47890,3,0,2014-07-26,True,11.0,2058990,248
730,0,0,2022-11-24,True,22.7,2115664,249
1551360,2,0,2021-12-12,True,30.3,2567343,250
252490,0,0,2022-06-28,True,496.8,2777433,251
394360,0,0,2020-12-27,True,260.8,2929562,252
1419170,0,0,2021-08-13,True,0.4,3175780,253
377160,0,0,2019-04-07,False,422.6,3305419,254
431960,0,0,2022-07-23,True,10.1,3326136,255
582660,0,0,2021-11-13,True,38.8,3435432,256
238960,0,0,2022-06-12,True,74.6,3856089,257
239030,0,0,2022-02-25,True,17.5,3878738,258
1085660,0,0,2020-05-27,True,593.6,3988538,259
632360,0,0,2021-04-15,True,60.8,4108218,260
250900,0,0,2019-12-18,True,530.2,4190955,261
526870,4,0,2022-09-19,False,356.0,4411696,262
289070,0,0,2021-08-14,False,6.1,4647557,263
252490,0,0,2014-01-19,True,535.9,4866106,264
1091500,0,0,2021-01-20,True,25.5,5087759,265
244850,0,0,2021-08-09,True,16.4,5208848,266
346110,7,0,2021-02-28,False,116.9,5463304,267
239030,2,0,2019-01-08,True,34.4,5539228,268
270880,7,0,2017-08-16,True,165.9,5555094,269
250900,0,0,2021-03-28,True,594.3,5664150,270
304390,0,0,2019-11-05,True,140.1,5693562,271
230410,0,0,2015-12-22,True,813.1,5903479,272
346110,0,0,2020-04-11,False,566.3,6051171,273
381210,0,2,2021-06-25,True,860.6,6185115,274
250900,0,0,2019-06-30,True,127.7,6223387,275
261550,0,0,2022-11-02,True,65.1,6239493,276
1172470,0,0,2020-11-27,True,655.9,6396379,277
292030,0,3,2019-06-11,True,297.1,6480404,278
1174180,0,0,2020-11-26,True,64.0,6654062,279
620980,0,0,2021-01-19,True,13.1,6667379,280
289070,2,0,2016-12-24,False,234.6,6800530,281
271590,0,0,2022-11-27,True,553.1,6900699,282
377160,0,0,2018-05-08,True,200.7,6957563,283
440900,0,0,2020-07-01,True,269.9,7024139,284
578080,0,0,2021-07-18,True,696.0,7194466,285
306130,0,0,2020-12-28,True,174.3,7372359,286
815370,0,0,2020-06-25,True,28.4,7439955,287
1151340,0,0,2020-11-25,True,427.8,7652062,288
552990,0,0,2019-02-03,True,484.5,7750044,289
236390,0,0,2022-01-23,False,460.5,7786602,290
291550,0,0,2020-10-30,False,416.4,7822685,291
381210,0,0,2021-08-09,True,831.2,7826984,292
1174180,0,0,2021-07-25,True,0.3,7848193,293
578080,0,0,2018-05-23,True,14.1,7863902,294
1085660,0,0,2019-12-01,True,111.4,7943469,295
1085660,0,0,2021-01-04,True,373.4,8247263,296
1172620,0,0,2022-07-21,True,16.3,8425824,297
376210,0,0,2022-07-03,True,5.8,8436669,298
271590,0,0,2021-12-25,True,101.2,8641982,299
431960,0,0,2022-01-25,True,166.5,8932498,300
1599340,0,0,2022-02-17,True,97.9,8983881,301
552990,0,0,2020-03-14,True,27.4,9028450,302
236390,2,0,2022-12-14,False,88.5,9050120,303
431960,0,0,2021-09-07,True,54.9,9074384,304
438100,0,0,2022-07-29,False,6.3,9479353,305
304390,0,0,2021-02-03,True,265.8,9545809,306
1259420,3,0,2021-12-27,True,45.6,9664092,307
275850,0,0,2019-11-01,True,154.7,9759212,308
431960,0,0,2020-08-07,True,78.0,9933356,309
518790,0,0,2017-11-27,True,6.2,10165143,310
107410,0,0,2017-09-14,True,293.0,10216797,311
261550,0,0,2020-11-25,True,177.6,10230968,312
1361210,0,0,2022-11-24,True,66.7,10466723,313
546560,0,0,2021-12-25,True,20.4,10498267,314
42700,0,0,2011-10-02,True,132.4,10716642,315
975370,3,0,2022-12-07,True,177.0,10786201,316
546560,0,0,2020-03-23,True,8.2,10980635,317
1245620,0,0,2022-03-06,True,133.2,10993252,318
1085660,0,0,2020-02-18,True,414.3,11011689,319
275850,0,0,2019-12-13,True,133.5,11040765,320
275850,0,0,2021-06-22,True,247.2,11098004,321
570,3,0,2013-11-25,True,513.5,11139591,322
578080,2,0,2017-07-27,False,211.5,11208829,323
394360,0,0,2021-02-03,True,163.3,11240205,324
440900,0,0,2019-07-01,True,829.3,11249197,325
236390,0,0,2021-08-29,False,70.5,11294928,326
275850,0,0,2016-08-14,True,149.1,11378836,327
976730,0,0,2020-01-03,True,137.6,11423257,328
275850,0,0,2020-04-17,True,197.4,11931462,329
686810,76,2,2020-02-08,True,35.8,12086981,330
1794680,0,0,2022-10-22,True,126.7,12141609,331
534380,0,0,2022-03-09,True,66.6,12183832,332
292030,0,0,2018-11-21,True,77.2,12343839,333
1151340,0,0,2021-11-05,True,18.8,12451847,334
244210,0,0,2022-01-07,True,183.3,12514140,335
730,2,0,2018-09-03,True,740.8,12578258,336
1091500,0,0,2022-09-07,True,419.5,12625267,337
1938090,0,0,2022-11-11,True,88.8,12847900,338
252490,0,0,2021-10-13,True,780.3,12995788,339
394360,0,0,2022-05-10,True,175.4,13063448,340
284160,0,0,2021-03-30,True,39.5,13122677,341
252490,0,0,2022-05-27,True,622.0,13134540,342
730,0,0,2021-01-04,False,641.2,13252969,343
489830,9,3,2017-10-16,False,126.1,13439844,344
1361210,0,0,2022-11-27,True,45.4,13575568,345
271590,0,0,2019-11-19,True,272.5,13613223,346
304390,0,0,2020-02-26,True,8.0,13622584,347
218620,0,0,2017-06-12,True,33.2,13645833,348
730,0,0,2021-07-12,True,755.6,13729271,349
233860,0,0,2022-01-26,True,28.7,13740396,350
397540,0,0,2020-04-04,False,39.2,13756125,351
1174180,0,0,2021-02-01,True,433.9,8294069,352
1172620,0,0,2022-05-14,True,56.4,13130429,353
648800,0,0,2022-11-05,True,5.0,76914,354
1938090,0,0,2022-12-02,True,302.2,181213,355
1244460,0,0,2021-11-11,True,51.3,225226,356
289070,7,0,2019-02-11,False,1.5,303694,357
255710,0,0,2021-06-18,True,0.4,317799,358
244850,0,0,2022-06-29,True,58.5,360807,359
376210,0,0,2021-01-31,True,73.9,816317,360
1943950,0,0,2022-10-08,True,4.7,831888,361
107410,0,0,2016-06-06,True,492.1,871648,362
377160,0,0,2020-07-06,True,443.7,1007821,363
1172470,0,0,2021-01-09,True,36.1,1146272,364
381210,4,0,2018-01-23,False,134.7,1160147,365
1250410,0,0,2020-08-25,True,391.6,1208409,366
1174180,0,0,2020-01-10,True,279.6,1272795,367
1086940,0,0,2020-10-11,True,122.3,1307033,368
216150,64,3,2017-06-24,True,420.9,1313667,369
107410,0,0,2020-04-14,True,504.9,1346125,370
1332010,0,0,2022-07-19,True,3.4,1441910,371
1203220,0,0,2021-08-17,True,47.4,1543001,372
1174180,0,0,2022-10-10,True,284.3,1558253,373
431960,0,0,2022-06-19,True,8.4,1574028,374
397540,0,0,2021-06-22,True,54.5,1771432,375
275850,0,0,2020-07-17,True,47.5,1899497,376
1144200,0,0,2022-05-30,True,36.6,1993038,377
250900,0,0,2016-11-24,True,666.6,2117553,378
252490,0,0,2022-11-24,True,54.6,2178113,379
438100,0,0,2022-05-27,True,9.8,2285290,380
250900,0,0,2022-02-09,True,579.4,2412069,381
261550,0,0,2021-05-07,True,181.0,2440199,382
1919590,8,0,2022-09-09,False,3.2,2488715,383
703080,0,0,2020-12-20,True,492.0,2518190,384
252490,0,0,2022-02-02,True,238.4,2537103,385
1144200,0,0,2022-02-03,True,19.3,2763682,386
1196590,0,0,2022-10-16,True,16.4,2794408,387
518790,2,0,2019-08-02,True,18.4,2884483,388
570,12,3,2021-03-31,True,103.7,2917624,389
635260,0,0,2022-07-07,False,0.1,2926531,390
304390,0,0,2020-11-09,False,493.3,2968763,391
394360,0,0,2018-05-25,True,744.4,2986986,392
1174180,0,0,2022-01-05,True,23.7,3163095,393
730,2,0,2019-07-04,True,837.8,3216393,394
374320,0,0,2021-03-21,True,77.9,3239355,395
244210,0,0,2021-11-29,True,85.7,3355039,396
1203220,0,0,2022-04-13,True,566.7,3366896,397
218620,244,5,2015-10-15,False,16.4,3445240,398
105600,0,0,2021-11-08,True,790.7,3501719,399
252490,0,0,2022-08-26,False,296.7,3737079,400
570,0,0,2022-02-25,True,218.5,3856018,401
306130,0,0,2018-12-07,True,217.5,4226274,402
250900,4,4,2018-09-01,False,247.0,4492936,403
1599340,0,0,2022-03-08,True,202.5,4593702,404
546560,2,0,2020-11-13,True,11.9,4666438,405
1222140,0,0,2022-09-10,True,21.1,4704224,406
435150,0,0,2020-01-08,True,185.7,4734651,407
292030,5,0,2015-06-30,False,20.7,4819318,408
599140,0,0,2020-04-15,True,36.1,4830071,409
250900,0,0,2021-12-06,True,756.5,4926005,410
270880,0,0,2016-02-14,True,21.0,5000940,411
107410,2,0,2015-01-10,True,982.1,5076203,412
107410,0,0,2019-11-26,True,53.1,5088731,413
292030,0,0,2017-04-23,True,87.4,5114142,414
227300,2,0,2014-12-21,True,130.9,5160224,415
359550,0,0,2018-05-16,True,101.7,5526148,416
1938090,0,0,2022-12-22,False,192.8,5707487,417
1824220,0,0,2022-12-18,True,27.4,5746550,418
613100,0,0,2018-05-18,False,0.2,5824796,419
238960,0,0,2018-11-23,True,8.5,5914630,420
306130,0,0,2016-11-25,True,69.4,5940744,421
435150,83,0,2017-12-15,True,199.9,6099125,422
1794680,0,0,2022-11-25,True,2.9,6146208,423
489830,6,0,2017-02-17,True,99.2,6190655,424
275850,0,0,2020-10-10,True,13.6,6244089,425
239030,0,0,2016-02-16,True,9.0,6300654,426
620980,0,2,2020-07-31,True,18.5,6397693,427
218620,2,0,2018-04-13,False,0.2,6425294,428
526870,0,0,2020-09-19,True,187.0,6597286,429
230410,0,0,2016-12-03,True,10.2,6726125,430
1250410,0,0,2022-11-23,True,40.5,6726191,431
39210,0,0,2021-08-03,True,169.4,6821360,432
275850,0,0,2016-08-14,True,61.8,6890539,433
686810,2,0,2019-08-06,True,33.6,7100742,434
306130,0,0,2021-11-27,True,41.5,7224592,435
377160,0,0,2017-11-23,True,29.5,7241887,436
394360,0,0,2021-04-19,True,544.0,7246245,437
275850,13,0,2017-10-30,True,17.3,7256121,438
730,3,0,2016-05-21,True,81.9,7336673,439
509980,0,0,2020-02-29,True,20.8,7339672,440
289070,0,0,2022-01-24,True,48.0,7345546,441
266410,0,0,2015-10-30,True,157.0,7374968,442
534380,0,0,2022-02-07,True,28.5,7408411,443
570,2,0,2015-12-22,True,408.7,7528608,444
304390,2,0,2019-04-25,True,271.1,7640088,445
1174180,0,0,2020-03-25,True,65.4,7705292,446
218620,0,0,2020-04-02,True,46.4,7750229,447
1174180,0,0,2021-11-06,True,42.1,7866014,448
270880,0,0,2022-07-30,True,4.4,7880024,449
377160,0,0,2021-02-20,False,154.9,8165115,450
1245620,0,0,2022-03-03,True,133.8,8236000,451
1174180,7,0,2020-09-26,True,5.3,8394463,452
620980,0,0,2022-06-09,True,220.6,8501140,453
107410,0,0,2013-12-20,True,158.4,8624064,454
1938090,0,0,2022-12-04,False,150.0,8626055,455
632360,0,0,2021-04-01,True,207.4,8634260,456
730,3,0,2019-01-06,True,712.9,8680827,457
261550,0,0,2022-11-26,True,4.8,8783223,458
1158310,0,0,2020-09-19,True,89.1,8948884,459
381210,2,0,2018-09-24,True,679.3,9016790,460
397540,0,0,2020-07-09,True,92.0,9033689,461
1426210,0,0,2021-12-22,True,14.6,9040077,462
686810,0,0,2021-11-23,True,56.9,9283676,463
435150,0,0,2019-06-30,True,230.9,9377839,464
236390,0,0,2021-02-08,True,37.5,9706821,465
546560,0,0,2022-07-19,True,18.7,9749463,466
311210,0,0,2015-11-06,False,1.2,9764922,467
291550,0,0,2020-12-26,True,14.4,10106686,468
236390,0,0,2018-09-12,True,975.7,10216905,469
289070,0,0,2021-06-27,False,332.0,10319050,470
218620,6,0,2015-10-17,False,7.4,10342603,471
236390,12,0,2020-12-21,False,162.6,10385308,472
105600,0,0,2021-07-13,True,194.2,10443611,473
570,3,0,2014-06-22,True,445.1,10504414,474
1290000,0,0,2021-11-27,True,25.3,10593704,475
730,0,0,2020-05-24,True,929.0,10612473,476
304390,5,0,2020-08-06,False,5.1,10614967,477
291550,0,0,2021-12-11,False,912.3,10657173,478
251570,2,0,2017-04-01,True,571.0,10930773,479
250900,0,0,2022-05-19,True,472.8,13447028,480
440900,0,0,2021-04-19,True,193.2,13455771,481
552500,0,0,2020-08-01,True,895.3,13465655,482
304390,0,0,2021-06-25,True,114.5,13598296,483
239030,0,0,2015-11-19,True,68.8,13618113,484
1091500,3,0,2020-12-12,False,46.6,13622150,485
613100,0,0,2020-09-19,True,208.3,13688809,486
1174180,0,0,2022-12-26,True,169.6,13742341,487
244850,0,0,2020-01-09,True,849.3,8189266,488
105600,0,0,2019-05-12,True,669.6,13493749,489
346110,0,0,2015-08-27,True,308.1,83860,490
108600,392,165,2022-07-18,True,300.2,135656,491
107410,0,0,2014-06-25,True,269.3,176539,492
236390,0,0,2019-12-22,True,36.3,395830,493
582660,0,0,2021-07-06,False,137.7,574164,494
250900,0,0,2018-09-16,True,175.4,625002,495
1144200,0,0,2021-12-27,True,14.3,700737,496
440900,0,0,2019-12-27,True,8.5,781284,497
275850,0,0,2021-11-02,True,9.5,865815,498
976730,0,0,2020-03-29,True,29.7,917632,499
230410,1494,1253,2015-12-04,True,109.3,1016635,500
1938090,0,0,2022-11-22,False,17.5,1029721,501
108600,0,0,2022-09-10,True,337.1,1048237,502
730,2,0,2020-04-15,True,712.4,1413379,503
1599340,0,0,2022-03-15,True,364.0,1453433,504
1174180,0,0,2022-09-14,True,17.0,1667316,505
397540,0,0,2021-01-14,False,162.0,1746836,506
22380,0,0,2021-04-12,True,222.5,1868500,507
1172620,0,0,2021-05-28,True,57.7,1908878,508
620980,0,0,2021-05-28,True,41.6,2080827,509
311210,0,0,2021-08-03,True,104.3,2231274,510
39210,0,0,2021-07-10,True,5.8,2255976,511
620980,0,0,2021-03-15,True,72.3,2366582,512
275850,0,0,2020-04-02,True,43.7,2449708,513
1419170,0,0,2022-12-12,True,3.1,2687659,514
304390,0,0,2021-03-14,False,5.6,2792283,515
238960,0,0,2015-06-01,True,437.5,2831152,516
1286680,0,0,2022-07-23,True,29.7,2866486,517
582010,0,0,2022-07-24,True,138.0,2877649,518
1290000,0,0,2021-09-16,True,22.7,3074728,519
275850,0,3,2020-02-17,True,13.4,3078710,520
976730,0,0,2020-06-18,True,15.2,3123487,521
594650,0,0,2022-10-14,True,183.8,3193328,522
1250410,0,0,2022-09-03,True,35.3,3308176,523
311210,2,0,2016-02-26,False,33.8,3376337,524
1172620,0,0,2022-02-15,True,35.7,3520236,525
767560,0,0,2022-12-23,False,32.2,3689786,526
1599340,2,0,2022-06-11,False,648.5,3857713,527
1286830,0,0,2020-10-21,True,116.0,3870686,528
233860,0,0,2021-08-19,True,808.7,3892048,529
1144200,0,2,2021-12-28,True,34.5,4074020,530
814380,0,0,2022-07-25,True,84.7,4159159,531
534380,0,0,2022-02-04,True,61.3,4193381,532
377160,0,0,2019-12-07,False,90.5,4239871,533
